zip_file,status,audio_found,audio_made_smaller,before_bytes,after_bytes,before_mib,after_mib,saved_bytes,saved_percent,output_file
LIDO_kn4505.zip,compressed,14,14,388128,266286,0.37,0.25,121842,31.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4505.zip
LIDO_maths0301_en.zip,compressed,11,11,277228,265857,0.26,0.25,11371,4.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0301_en.zip
LIDO_maths0301_hi.zip,compressed,11,11,277878,267223,0.27,0.25,10655,3.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0301_hi.zip
LIDO_maths0403_en.zip,compressed,7,7,282751,257192,0.27,0.25,25559,9.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0403_en.zip
LIDO_maths1605_kn.zip,compressed,50,50,730575,258870,0.7,0.25,471705,64.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1605_kn.zip
LIDO_maths1804_en.zip,compressed,80,80,631459,266513,0.6,0.25,364946,57.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1804_en.zip
LIDO_maths1804_hi.zip,compressed,80,80,597197,263603,0.57,0.25,333594,55.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1804_hi.zip
LIDO_maths1906_hi.zip,compressed,52,52,738728,259173,0.7,0.25,479555,64.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1906_hi.zip
pwc_0021.zip,compressed,70,70,426540,262868,0.41,0.25,163672,38.37,/home/santhosh/Desktop/audio-compressed-zips/pwc_0021.zip
LIDO_en0001.zip,compressed,11,11,284097,270059,0.27,0.26,14038,4.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0001.zip
LIDO_en0300.zip,compressed,10,10,288912,276068,0.28,0.26,12844,4.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0300.zip
LIDO_en0307.zip,compressed,26,26,310618,274396,0.3,0.26,36222,11.66,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0307.zip
LIDO_en0408.zip,compressed,26,26,311461,275239,0.3,0.26,36222,11.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0408.zip
LIDO_en1107.zip,compressed,41,41,398875,273660,0.38,0.26,125215,31.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1107.zip
LIDO_en1500.zip,compressed,58,58,477529,268498,0.46,0.26,209031,43.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1500.zip
LIDO_en3624.zip,compressed,26,26,594963,272595,0.57,0.26,322368,54.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3624.zip
LIDO_en_5056.zip,compressed,5,5,277239,271366,0.26,0.26,5873,2.12,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5056.zip
LIDO_hi0200.zip,compressed,14,14,330896,274209,0.32,0.26,56687,17.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0200.zip
LIDO_hi0301.zip,compressed,17,17,382505,268993,0.36,0.26,113512,29.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0301.zip
LIDO_hi0607.zip,compressed,24,24,434092,270468,0.41,0.26,163624,37.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0607.zip
LIDO_hi0808.zip,compressed,35,35,484480,276522,0.46,0.26,207958,42.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0808.zip
LIDO_hi0909.zip,compressed,20,20,470473,269719,0.45,0.26,200754,42.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0909.zip
LIDO_hi0911.zip,compressed,23,23,492450,277188,0.47,0.26,215262,43.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0911.zip
LIDO_hi1202.zip,compressed,16,16,380472,272139,0.36,0.26,108333,28.47,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1202.zip
LIDO_hi1607.zip,compressed,43,43,876573,269724,0.84,0.26,606849,69.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1607.zip
LIDO_hi_2610.zip,compressed,35,35,468191,267431,0.45,0.26,200760,42.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_2610.zip
LIDO_hi_3604.zip,compressed,25,25,465448,273670,0.44,0.26,191778,41.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3604.zip
LIDO_hi_4003.zip,compressed,30,30,439643,268245,0.42,0.26,171398,38.99,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_4003.zip
LIDO_kn2103.zip,compressed,16,16,364268,277789,0.35,0.26,86479,23.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2103.zip
LIDO_kn2406.zip,compressed,16,16,298713,274276,0.28,0.26,24437,8.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2406.zip
LIDO_kn3301.zip,compressed,27,27,314335,273118,0.3,0.26,41217,13.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3301.zip
LIDO_kn4609.zip,compressed,17,17,380681,276870,0.36,0.26,103811,27.27,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4609.zip
LIDO_maths0300_en.zip,compressed,10,10,277921,267922,0.27,0.26,9999,3.6,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0300_en.zip
LIDO_maths0300_hi.zip,compressed,10,10,278832,269365,0.27,0.26,9467,3.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0300_hi.zip
LIDO_maths0300_kn.zip,compressed,10,10,283464,271136,0.27,0.26,12328,4.35,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0300_kn.zip
LIDO_maths0301_kn.zip,compressed,11,11,282609,269128,0.27,0.26,13481,4.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0301_kn.zip
LIDO_maths1800_kn.zip,compressed,52,52,505415,270052,0.48,0.26,235363,46.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1800_kn.zip
LIDO_puzzle0003.zip,unchanged (compression gave no saving),0,0,270093,270093,0.26,0.26,0,0,/home/santhosh/Desktop/audio-compressed-zips/LIDO_puzzle0003.zip
LIDO_puzzle0005.zip,unchanged (compression gave no saving),0,0,277337,277337,0.26,0.26,0,0,/home/santhosh/Desktop/audio-compressed-zips/LIDO_puzzle0005.zip
LIDO_en0105.zip,compressed,12,12,294792,280230,0.28,0.27,14562,4.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0105.zip
LIDO_en0401.zip,compressed,9,9,300984,285892,0.29,0.27,15092,5.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0401.zip
LIDO_en1602.zip,compressed,65,65,535569,282943,0.51,0.27,252626,47.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1602.zip
LIDO_en1700.zip,compressed,38,38,463818,284461,0.44,0.27,179357,38.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1700.zip
LIDO_en_5030.zip,compressed,6,6,289603,281527,0.28,0.27,8076,2.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5030.zip
LIDO_en_5067.zip,compressed,10,10,297320,284882,0.28,0.27,12438,4.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5067.zip
LIDO_en_5120.zip,compressed,43,43,443303,284347,0.42,0.27,158956,35.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5120.zip
LIDO_hi0000.zip,compressed,7,7,322437,280929,0.31,0.27,41508,12.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0000.zip
LIDO_hi0006.zip,compressed,7,7,329446,285506,0.31,0.27,43940,13.34,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0006.zip
LIDO_hi0009.zip,compressed,8,8,328476,286709,0.31,0.27,41767,12.72,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0009.zip
LIDO_hi0129.zip,compressed,7,7,358546,286891,0.34,0.27,71655,19.98,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0129.zip
LIDO_hi_3420.zip,compressed,6,6,333900,286813,0.32,0.27,47087,14.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3420.zip
LIDO_hi_3624.zip,compressed,31,31,563351,280843,0.54,0.27,282508,50.15,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3624.zip
LIDO_kn3701.zip,compressed,25,25,313944,282396,0.3,0.27,31548,10.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3701.zip
LIDO_maths0702_en.zip,compressed,20,20,311522,284483,0.3,0.27,27039,8.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0702_en.zip
LIDO_maths0702_hi.zip,compressed,20,20,309015,284712,0.29,0.27,24303,7.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0702_hi.zip
LIDO_maths0704_en.zip,compressed,20,20,311577,284654,0.3,0.27,26923,8.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0704_en.zip
LIDO_maths0704_hi.zip,compressed,20,20,315870,287779,0.3,0.27,28091,8.89,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0704_hi.zip
LIDO_maths0706_en.zip,compressed,21,21,315607,287001,0.3,0.27,28606,9.06,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0706_en.zip
LIDO_maths0706_hi.zip,compressed,21,21,315754,288266,0.3,0.27,27488,8.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0706_hi.zip
LIDO_maths0708_en.zip,compressed,20,20,314474,286118,0.3,0.27,28356,9.02,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0708_en.zip
LIDO_maths0708_hi.zip,compressed,20,20,308684,285255,0.29,0.27,23429,7.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0708_hi.zip
LIDO_maths0710_en.zip,compressed,20,20,313404,285487,0.3,0.27,27917,8.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0710_en.zip
LIDO_maths0710_hi.zip,compressed,20,20,314013,287984,0.3,0.27,26029,8.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0710_hi.zip
LIDO_maths0712_en.zip,compressed,20,20,310140,283828,0.3,0.27,26312,8.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0712_en.zip
LIDO_maths0712_hi.zip,compressed,20,20,310166,285640,0.3,0.27,24526,7.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0712_hi.zip
LIDO_maths0714_en.zip,compressed,20,20,310495,284361,0.3,0.27,26134,8.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0714_en.zip
LIDO_maths0800_kn.zip,compressed,62,62,459936,279824,0.44,0.27,180112,39.16,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0800_kn.zip
LIDO_maths1803_hi.zip,compressed,81,81,618294,286289,0.59,0.27,332005,53.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1803_hi.zip
LIDO_maths1906_kn.zip,compressed,52,52,896597,281182,0.86,0.27,615415,68.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1906_kn.zip
LIDO_en0202.zip,compressed,13,13,306344,291205,0.29,0.28,15139,4.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0202.zip
LIDO_en0801.zip,compressed,56,56,583855,296023,0.56,0.28,287832,49.3,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0801.zip
LIDO_en1100.zip,compressed,28,28,353511,294337,0.34,0.28,59174,16.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1100.zip
LIDO_en1102.zip,compressed,69,69,439460,290821,0.42,0.28,148639,33.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1102.zip
LIDO_en1917.zip,compressed,9,9,321143,291633,0.31,0.28,29510,9.19,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1917.zip
LIDO_en_5112.zip,compressed,43,43,457721,296483,0.44,0.28,161238,35.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5112.zip
LIDO_en_5117.zip,compressed,41,41,387028,288658,0.37,0.28,98370,25.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5117.zip
LIDO_en_5118.zip,compressed,35,35,370329,289589,0.35,0.28,80740,21.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5118.zip
LIDO_hi0117.zip,compressed,8,8,352913,297399,0.34,0.28,55514,15.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0117.zip
LIDO_hi0201.zip,compressed,23,23,490179,290662,0.47,0.28,199517,40.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0201.zip
LIDO_hi0202.zip,compressed,21,21,461687,288721,0.44,0.28,172966,37.46,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0202.zip
LIDO_hi0303.zip,compressed,18,18,420687,295325,0.4,0.28,125362,29.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0303.zip
LIDO_hi0504.zip,compressed,20,20,425860,296199,0.41,0.28,129661,30.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0504.zip
LIDO_hi0708.zip,compressed,21,21,413329,291556,0.39,0.28,121773,29.46,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0708.zip
LIDO_hi1201.zip,compressed,18,18,406110,289013,0.39,0.28,117097,28.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1201.zip
LIDO_kn2210.zip,compressed,17,17,308461,290885,0.29,0.28,17576,5.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2210.zip
LIDO_kn2402.zip,compressed,16,16,327821,293320,0.31,0.28,34501,10.52,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2402.zip
LIDO_kn2710.zip,compressed,25,25,328688,289629,0.31,0.28,39059,11.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2710.zip
LIDO_kn2800.zip,compressed,19,19,307784,291065,0.29,0.28,16719,5.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2800.zip
LIDO_kn2805.zip,compressed,32,32,328114,289800,0.31,0.28,38314,11.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2805.zip
LIDO_kn3007.zip,compressed,19,19,315721,289011,0.3,0.28,26710,8.46,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3007.zip
LIDO_kn3201.zip,compressed,22,22,312962,289843,0.3,0.28,23119,7.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3201.zip
LIDO_kn3602.zip,compressed,17,17,318360,294790,0.3,0.28,23570,7.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3602.zip
LIDO_maths0700_en.zip,compressed,23,23,320964,290505,0.31,0.28,30459,9.49,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0700_en.zip
LIDO_maths0700_hi.zip,compressed,23,23,323538,292591,0.31,0.28,30947,9.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0700_hi.zip
LIDO_maths0700_kn.zip,compressed,23,23,334099,298205,0.32,0.28,35894,10.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0700_kn.zip
LIDO_maths0702_kn.zip,compressed,20,20,323870,291894,0.31,0.28,31976,9.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0702_kn.zip
LIDO_maths0704_kn.zip,compressed,20,20,324772,292607,0.31,0.28,32165,9.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0704_kn.zip
LIDO_maths0706_kn.zip,compressed,21,21,326530,293654,0.31,0.28,32876,10.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0706_kn.zip
LIDO_maths0708_kn.zip,compressed,20,20,323189,291460,0.31,0.28,31729,9.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0708_kn.zip
LIDO_maths0710_kn.zip,compressed,20,20,322427,291054,0.31,0.28,31373,9.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0710_kn.zip
LIDO_maths0712_kn.zip,compressed,20,20,323521,291641,0.31,0.28,31880,9.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0712_kn.zip
LIDO_maths0714_hi.zip,compressed,20,20,318127,289051,0.3,0.28,29076,9.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0714_hi.zip
LIDO_maths0714_kn.zip,compressed,20,20,323351,291502,0.31,0.28,31849,9.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0714_kn.zip
LIDO_maths1803_en.zip,compressed,81,81,662810,291445,0.63,0.28,371365,56.03,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1803_en.zip
LIDO_maths1804_kn.zip,compressed,80,80,771052,297811,0.74,0.28,473241,61.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1804_kn.zip
LIDO_maths3004_hi.zip,compressed,30,30,547781,297909,0.52,0.28,249872,45.62,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3004_hi.zip
LIDO_pictureboard0000.zip,compressed,1,1,296592,294909,0.28,0.28,1683,0.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0000.zip
LIDO_en0403.zip,compressed,16,16,324085,300355,0.31,0.29,23730,7.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0403.zip
LIDO_en0903.zip,compressed,31,31,383451,307205,0.37,0.29,76246,19.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0903.zip
LIDO_en1605.zip,compressed,59,59,521273,307692,0.5,0.29,213581,40.97,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1605.zip
LIDO_en1_PreQuiz.zip,compressed,55,55,595621,306515,0.57,0.29,289106,48.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1_PreQuiz.zip
LIDO_en3419.zip,compressed,9,9,419546,303790,0.4,0.29,115756,27.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3419.zip
LIDO_en_5008.zip,compressed,4,4,304692,299799,0.29,0.29,4893,1.61,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5008.zip
LIDO_en_5111.zip,compressed,45,45,443176,306864,0.42,0.29,136312,30.76,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5111.zip
LIDO_hi0004.zip,compressed,7,7,344012,301727,0.33,0.29,42285,12.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0004.zip
LIDO_hi0104.zip,compressed,6,6,356795,300067,0.34,0.29,56728,15.9,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0104.zip
LIDO_hi0114.zip,compressed,8,8,364140,301162,0.35,0.29,62978,17.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0114.zip
LIDO_hi0119.zip,compressed,8,8,367993,301474,0.35,0.29,66519,18.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0119.zip
LIDO_hi0120.zip,compressed,7,7,365213,300198,0.35,0.29,65015,17.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0120.zip
LIDO_hi0123.zip,compressed,8,8,363573,305084,0.35,0.29,58489,16.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0123.zip
LIDO_hi0127.zip,compressed,6,6,340801,300300,0.33,0.29,40501,11.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0127.zip
LIDO_hi5302.zip,compressed,8,8,350529,301690,0.33,0.29,48839,13.93,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi5302.zip
LIDO_hi5305.zip,compressed,10,10,363190,301547,0.35,0.29,61643,16.97,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi5305.zip
LIDO_hi_3619.zip,compressed,20,20,431862,301300,0.41,0.29,130562,30.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3619.zip
LIDO_hi_4000.zip,compressed,34,34,546785,301464,0.52,0.29,245321,44.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_4000.zip
LIDO_kn0308.zip,compressed,12,12,360667,300017,0.34,0.29,60650,16.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn0308.zip
LIDO_kn2102.zip,compressed,29,29,335429,308871,0.32,0.29,26558,7.92,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2102.zip
LIDO_kn2_1204.zip,compressed,35,35,592934,305964,0.57,0.29,286970,48.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1204.zip
LIDO_kn3303.zip,compressed,19,19,484301,300048,0.46,0.29,184253,38.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3303.zip
LIDO_kn4405.zip,compressed,15,15,441745,306216,0.42,0.29,135529,30.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4405.zip
LIDO_maths0302_en.zip,compressed,11,11,310957,299586,0.3,0.29,11371,3.66,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0302_en.zip
LIDO_maths0302_hi.zip,compressed,11,11,311338,300683,0.3,0.29,10655,3.42,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0302_hi.zip
LIDO_maths0302_kn.zip,compressed,11,11,316341,302860,0.3,0.29,13481,4.26,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0302_kn.zip
LIDO_maths1802_kn.zip,compressed,56,56,569781,302951,0.54,0.29,266830,46.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1802_kn.zip
LIDO_maths1907_hi.zip,compressed,52,52,933424,304433,0.89,0.29,628991,67.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1907_hi.zip
LIDO_maths3001_hi.zip,compressed,30,30,551399,304047,0.53,0.29,247352,44.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3001_hi.zip
pwc_0020.zip,compressed,83,83,523449,299966,0.5,0.29,223483,42.69,/home/santhosh/Desktop/audio-compressed-zips/pwc_0020.zip
LIDO_en0004.zip,compressed,11,11,330149,317789,0.31,0.3,12360,3.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0004.zip
LIDO_en0303.zip,compressed,10,10,323794,309841,0.31,0.3,13953,4.31,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0303.zip
LIDO_en0405.zip,compressed,21,21,338921,309831,0.32,0.3,29090,8.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0405.zip
LIDO_en1503.zip,compressed,79,79,500392,313996,0.48,0.3,186396,37.25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1503.zip
LIDO_en_5002.zip,compressed,3,3,315536,312039,0.3,0.3,3497,1.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5002.zip
LIDO_en_5101.zip,compressed,31,31,404113,313913,0.39,0.3,90200,22.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5101.zip
LIDO_en_5116.zip,compressed,40,40,417600,318062,0.4,0.3,99538,23.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5116.zip
LIDO_hi0102.zip,compressed,7,7,363014,314605,0.35,0.3,48409,13.34,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0102.zip
LIDO_hi0106.zip,compressed,7,7,383303,318114,0.37,0.3,65189,17.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0106.zip
LIDO_hi1107.zip,compressed,30,30,533432,315041,0.51,0.3,218391,40.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1107.zip
LIDO_hi_2612.zip,compressed,40,40,581442,312921,0.55,0.3,268521,46.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_2612.zip
LIDO_hi_3618.zip,compressed,19,19,452070,310242,0.43,0.3,141828,31.37,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3618.zip
LIDO_kn2807.zip,compressed,26,26,347922,311935,0.33,0.3,35987,10.34,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2807.zip
LIDO_kn2_1004.zip,compressed,36,36,567113,319780,0.54,0.3,247333,43.61,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1004.zip
LIDO_kn3708.zip,compressed,16,16,339111,317561,0.32,0.3,21550,6.35,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3708.zip
LIDO_kn4005.zip,compressed,13,13,425002,318765,0.41,0.3,106237,25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4005.zip
LIDO_kn4306.zip,compressed,17,17,457640,313563,0.44,0.3,144077,31.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4306.zip
LIDO_maths1101_hi.zip,compressed,60,60,960495,312730,0.92,0.3,647765,67.44,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1101_hi.zip
LIDO_maths1102_hi.zip,compressed,60,60,951277,317465,0.91,0.3,633812,66.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1102_hi.zip
LIDO_maths1112_en.zip,compressed,52,52,1056314,318450,1.01,0.3,737864,69.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1112_en.zip
LIDO_maths1803_kn.zip,compressed,81,81,666949,312889,0.64,0.3,354060,53.09,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1803_kn.zip
LIDO_maths1907_en.zip,compressed,53,53,1016755,314798,0.97,0.3,701957,69.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1907_en.zip
LIDO_maths3001_en.zip,compressed,30,30,581982,314767,0.56,0.3,267215,45.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3001_en.zip
LIDO_maths3004_kn.zip,compressed,30,30,1632902,316246,1.56,0.3,1316656,80.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3004_kn.zip
LIDO_pictureboard0001.zip,compressed,1,1,311810,310660,0.3,0.3,1150,0.37,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0001.zip
LIDO_pictureboard0003.zip,compressed,1,1,311266,309541,0.3,0.3,1725,0.55,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0003.zip
LIDO_pictureboard0006.zip,compressed,1,1,314675,312723,0.3,0.3,1952,0.62,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0006.zip
EN_NC_00070.zip,compressed,29,29,696503,330022,0.66,0.31,366481,52.62,/home/santhosh/Desktop/audio-compressed-zips/EN_NC_00070.zip
LIDO_en0203.zip,compressed,12,12,338293,324085,0.32,0.31,14208,4.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0203.zip
LIDO_en0407.zip,compressed,26,26,357206,320984,0.34,0.31,36222,10.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0407.zip
LIDO_en1601.zip,compressed,73,73,518291,325785,0.49,0.31,192506,37.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1601.zip
LIDO_en3402.zip,compressed,12,12,352482,321832,0.34,0.31,30650,8.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3402.zip
LIDO_en3420.zip,compressed,6,6,379652,322384,0.36,0.31,57268,15.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3420.zip
LIDO_hi0010.zip,compressed,7,7,359174,320949,0.34,0.31,38225,10.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0010.zip
LIDO_hi0113.zip,compressed,6,6,400629,321114,0.38,0.31,79515,19.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0113.zip
LIDO_hi0609.zip,compressed,24,24,505915,324841,0.48,0.31,181074,35.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0609.zip
LIDO_hi0710.zip,compressed,21,21,506942,328633,0.48,0.31,178309,35.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0710.zip
